slot,txns,cu,cu_percentage,rewards,leader,fees_count,fees_percentage,fees_average,fees_total,fees_max
175182244,4610,39433575,0.8215328125,12841130,BXAxLMMMUNYfC1z166VjWHR3WjTmqzLxB837o5ghmRtH,176,0.038177874186551,19956,3512259,916501
175190885,2228,43374576,0.903637,5977984,B3uXszjkQfWAhs5eBSPvoapddJGuBN32ncNFi7CMjmYD,197,0.088420107719928,9142,1800967,40910
175199526,2573,43478730,0.905806875,6792675,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,225,0.08744656043529,8202,1845350,110000
175208167,1748,44703456,0.931322,4702979,Bx7SNaHfyeLZDeja9HPsn61XYjeForHtrTxLCb6cu62o,138,0.078947368421053,9826,1355958,30000
175216808,3509,26193563,0.5456992291666667,9307297,A5EGLkDcDFtMcB3Mtdn6cYgeAq1gDvx9Yop7y8eyt9MN,185,0.052721573097749,10782,1994594,105000
175225449,2934,42964155,0.8950865625,7525576,Bch3niwERQmrkS7QhUQmw7UmCYns4pD8aUccrfTxRoME,145,0.049420586230402,7629,1106151,30000
175234090,1722,44697137,0.9311903541666666,4788370,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,130,0.075493612078978,12436,1616740,142325
175242731,0,0,0,0,7QfaDgBqcv7KKadcJ7T6wuMtAqjUpQHn5nQhcfuZGXdY,,,,,
175251372,3442,41657462,0.8678637916666667,8945224,8uJiHDJ1b7UDQ4KFsQGJXK9nUCkokdKRJymg1Wy9nxvM,146,0.042417199302731,9661,1410447,105000
175260013,2864,42857445,0.8928634375,7466859,akb7XJkB8rgvDixC25gxpGisNS1aAQbk6HZkR9X1jrX,165,0.057611731843575,8719,1438717,110000
175268654,2551,43547956,0.9072490833333333,6501792,2qprVNLV2BP3yApsiFgXoArtsX2oqX3hi7XsKo1vSDVP,104,0.040768326146609,7390,768583,19000
175277295,2013,43678872,0.9099765,5268702,6DBN45NLYSmyFkP7caF7nfxChU5iDxCMVzg38R4UdGde,107,0.053154495777447,9415,1007404,92317
175285936,4351,37815266,0.7878180416666667,11409435,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,161,0.037002987818892,11608,1868870,105000
175294577,2177,43636470,0.909093125,5727397,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,181,0.083141938447405,8148,1474794,30000
175303218,2768,34450695,0.7177228125,7029431,76rcGHdPvgs8G1XrzCXUTWtwgT59AFDvpB4VbTS2TBBJ,131,0.047326589595376,6671,873861,10000
175311859,2484,42563917,0.8867482708333333,6572356,6hPGtyetcZPrG3wVDUZJjCwn59Eum3roPzkd1nx2B3oV,212,0.085346215780998,8418,1784711,405000
175320500,1296,34305852,0.71470525,3950218,3nweBhGwRFn7AUG2UYrZ4erNznvYK7PPyRULV1SV7j6p,145,0.11188271604938,14796,2145435,267488
175329141,846,43355900,0.9032479166666667,2288610,BpyjeG4SY9r3TNnc3rP22DP3wpsStFA1FaZWywNPy6dr,212,0.25059101654846,6638,1407219,30000
175337782,1928,43899418,0.9145712083333334,5261506,Ninja1spj6n9t5hVYgF3PdnYz2PLnkt7rvaw3firmjs,197,0.10217842323651,9482,1868011,504999
175346423,1945,39113602,0.8148667083333333,5043682,GLh2T3KmWH4dUxGEVFuExffK4TLotmfeSCGg6fP7g78z,183,0.094087403598972,6980,1277363,105000
175355064,2458,42157333,0.8782777708333334,6450937,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,174,0.070789259560618,8517,1481873,75000
175363705,1351,32862276,0.68463075,3692817,B4dn3WWS95M4qNXaR5NTdkNzhzvTZVqC13E3eLrWhXLa,165,0.12213175425611,8822,1455634,110000
175372346,3789,41990118,0.874794125,9700790,HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN,205,0.054103985220375,7227,1481580,28300
175380987,2099,43248389,0.9010081041666667,5461598,BpyjeG4SY9r3TNnc3rP22DP3wpsStFA1FaZWywNPy6dr,251,0.1195807527394,6706,1683196,19000
175389628,0,0,0,0,8n4pc4sCJtBeLfJdGyJn6EcZuhtfTiepRa9ExdJFdmEN,,,,,
175398269,2517,42464533,0.8846777708333333,6501966,CTXhU887XFTPk7HQdVQ9DVyEoa5iqwmU2kunFiaFv7aY,169,0.067143424711959,7479,1263931,25000
175406910,0,0,0,0,Hmube7PkFmvattfygQgEyWe4GfZ9Dskj4Zc9YFfRj9JU,,,,,
175415551,1656,39243611,0.8175752291666667,4249463,DDnAqxJVFo2GVTujibHt5cjevHMSE9bo8HJaydHoshdp,154,0.092995169082126,6422,988926,40407
175424192,1829,43837873,0.9132890208333333,4810201,3fcseHzv8n7s2cnqs211zDnX6hsTztzeFuesFcTgv2WR,185,0.10114816839803,7570,1400401,28252
175432833,1610,20822317,0.43379827083333333,4120464,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,55,0.03416149068323,8471,465927,62564
175441474,0,0,0,0,RYBJtc15eYwPwhZNPp9N7agfZUmWAduYuqinqmGTXNq,,,,,
175450115,1289,33045802,0.6884542083333334,3354364,7wohoM4oWam7mRKEYCxU3xKoFf6Q7ft1wHqkfFrmaz7K,91,0.070597362296354,7898,718727,92317
175458756,3683,34195409,0.7124043541666667,9436689,B4dn3WWS95M4qNXaR5NTdkNzhzvTZVqC13E3eLrWhXLa,132,0.035840347542764,8473,1118378,92317
175467397,1741,44536225,0.9278380208333333,4568549,5C3riB5Ugmj73ta3mpSzYb2SZuoF8fcsaciZPYKCHnUp,126,0.072372199885123,8429,1062098,43546
175476038,2658,23123105,0.4817313541666667,6800073,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,79,0.029721595184349,8926,705146,19000
175484679,1652,20371883,0.42441422916666666,4189118,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,41,0.024818401937046,7884,323235,19000
175493320,3214,42487681,0.8851600208333333,8303113,FfM4oeeszBdHJys9yPFV6hkcZB3ea5GuMYj81aVLURVK,148,0.046048537647791,8623,1276226,110000
175501961,1824,44292304,0.9227563333333333,4800015,5ejbTALcBsKQ7Cj1iSuu2mY5jqbYHqh9gF5ERXLiYj1z,157,0.086074561403509,8058,1265029,105000
175510602,1184,45586474,0.9497182083333333,3514043,GZNnph4EvmyjjL5uzF9xNNTHyV46RzbkW4w4HYU8BQCW,154,0.13006756756757,12195,1878086,504999
175519243,1940,30647240,0.6384841666666666,4949941,SFundNVpuWk89g211WKUZGkuu4BsKSp7PbnmRsPZLos,100,0.051546391752577,6999,699882,19000
175527884,2725,36800233,0.7666715208333333,8849708,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,193,0.070825688073394,26111,5039415,1005000
175536525,1879,44574788,0.9286414166666667,4969800,A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2,176,0.093666844065993,8094,1424600,92317
175545166,2548,43649468,0.9093639166666667,6571633,FzQZdKnavkXGr3XJAai8rYJLhd5EB8SaG8ocAYEsdbRp,158,0.062009419152276,7552,1193266,20000
175553807,2192,42855599,0.8928249791666667,5876469,Bb4BP3EvsPyBuqSAABx7KmYAp3mRqAZUYN1vChWsbjDc,171,0.078010948905109,9637,1647938,75000
175562448,3866,33950813,0.7073086041666666,10061141,7cVfgArCheMR6Cs4t6vz5rfnqd56vZq4ndaBrY5xkxXy,196,0.05069839627522,9042,1772282,105000
175571089,3166,42421014,0.883771125,8190564,BpyjeG4SY9r3TNnc3rP22DP3wpsStFA1FaZWywNPy6dr,213,0.067277321541377,7587,1616127,19564
175579730,2189,26003224,0.5417338333333334,5622077,5Xw375deW9dr7U4Zas3MC1rLAT32Dazv3K12EbnWkf8f,93,0.042485153037917,8217,764154,20000
175588371,2161,44108009,0.9189168541666667,5595394,5pPRHniefFjkiaArbGX3Y8NUysJmQ9tMZg3FrFGwHzSm,175,0.080981027302175,7204,1260787,36156
175597012,3074,42184387,0.8788413958333333,8203953,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,237,0.077098243331165,9379,2222905,504999
175605653,2220,21459109,0.44706477083333335,5725678,Cs23cJMRuahuKh5oNhVmLhM2UrtaZLULLF3HqrxfTnHc,130,0.058558558558559,7703,1001356,19000
175614294,3290,28847751,0.6009948125,8459182,DiGifdKABxzru2KsjN3YkZZmWP9mVMYK8HWadjtPtJit,150,0.045592705167173,8122,1218364,19000
175622935,2350,43259144,0.9012321666666666,6153158,Cs23cJMRuahuKh5oNhVmLhM2UrtaZLULLF3HqrxfTnHc,159,0.067659574468085,8499,1351315,19000
175631576,2635,42805088,0.8917726666666667,6815527,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,204,0.07741935483871,7236,1476054,23750
175640217,2340,36500697,0.7604311875,6055206,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,235,0.10042735042735,6746,1585412,19000
175648858,3347,29796818,0.6207670416666666,8559125,BDJiPdixR1QR3KZJgUCsE3UoNMYbWLLVbuVhb1biiRyg,142,0.042426053181954,7699,1093250,19000
175657499,984,18060228,0.37625475,2551885,AaapDdocMdZQaMAF1gXqKX2ixd7YYSxTpKHMcsbcF318,61,0.061991869918699,8013,488770,19000
175666140,0,0,0,0,Bx7SNaHfyeLZDeja9HPsn61XYjeForHtrTxLCb6cu62o,,,,,
175674781,0,0,0,0,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,,,,,
175683422,2212,42874667,0.8932222291666667,5650815,DiGifdKABxzru2KsjN3YkZZmWP9mVMYK8HWadjtPtJit,157,0.070976491862568,6539,1026629,19000
175692063,1862,43395523,0.9040733958333333,4914187,Bx7SNaHfyeLZDeja9HPsn61XYjeForHtrTxLCb6cu62o,219,0.11761546723953,7367,1613373,75000
175700704,3049,42076416,0.876592,7936950,2JL73nLbGjZcik56CMpvZU6SeEgfXYhLCtgP2JvnrrvX,192,0.062971466054444,8276,1588900,23750
175709345,1140,18892879,0.39360164583333335,2960986,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,74,0.064912280701754,8000,591972,19000
175717986,3068,42949142,0.8947737916666667,10357946,51g6C9HjShJfNfT9vrmGZrooNjvvYpC56ARGRgSjAcfe,263,0.085723598435463,25441,6690891,1000001
175726627,1135,27112772,0.5648494166666667,2930863,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24,108,0.095154185022026,6729,726725,19000
175735268,3085,42435307,0.8840688958333334,8249505,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,200,0.06482982171799,10370,2074009,195958
175743909,1908,38636053,0.8049177708333334,4851174,24nfoVdECXu2H48rPD8k2u3C9Q1rK6qrj9wMoqijkRru,149,0.078092243186583,6090,907347,10000
175752550,3239,42777660,0.89120125,8372131,Dcsj8i8NJv6UDmhXvnuxEiPZ5VqzYEARmxFxUwuz4kNG,185,0.05711639394875,7969,1474261,23750
175761191,0,0,0,0,ALiZQ5XboU6qTGKSP7LExokaZcPGVYvmdFqqEw2bCJWp,,,,,
175769832,4487,41229538,0.8589487083333334,11505014,646wp7gnRUojM2TSSDZJvXrxWcZ7DYAnLMD4HmrUTxGq,198,0.04412747938489,7904,1565028,19000
175778473,2923,43269323,0.9014442291666667,7485930,5tFvFBWUPt94HQuZyMSuHnpcHrjMPLrTg8WBbv9G5VqU,158,0.054054054054054,7259,1146859,19000
175787114,2764,42844283,0.8925892291666667,8526324,HnfPZDrbJFooiP9vvgWrjx3baXVNAZCgisT58gyMCgML,193,0.069826338639653,21749,4197648,416570
175795755,0,0,0,0,DiGifdKABxzru2KsjN3YkZZmWP9mVMYK8HWadjtPtJit,,,,,
175804396,0,0,0,0,Frog1Fks1AVN8ywFH3HTFeYojq6LQqoEPzgQFx2Kz5Ch,,,,,
175813037,2201,44243035,0.9217298958333333,5874571,Certusm1sa411sMpV9FPqU5dXAYhmmhygvxJ23S6hJ24,154,0.069968196274421,9832,1514142,100515
175821678,3189,26862924,0.55964425,8220053,GmCxjmjKZoaKN1DKunbYq8RCYib94Nm3sHyncFfofaF5,167,0.052367513327062,7965,1330105,23750
175830319,0,0,0,0,BJRi9zvD1omiBvGDBritrcG4vEX5oKykUeVTScGDr7pN,,,,,
175838960,3570,41496793,0.8645165208333333,9189234,DWvDTSh3qfn88UoQTEKRV2JnLt5jtJAVoiCo3ivtMwXP,192,0.053781512605042,7752,1488467,105000
175847601,0,0,0,0,3KNGMiXwhy2CAWVNpLoUt25sNngFnX1mZpaiEeVccBA6,,,,,
175856242,3112,28002438,0.583384125,7940694,HaLanfo94ezLc3JZ55qqxr7W3qbe1PprJyv2uEtriEqN,138,0.044344473007712,7329,1011387,23750
175864883,935,15070921,0.31397752083333336,2403082,3JotfSFPaod4KVK7nj7ULvcq5PjUBdZNVGracNkJNhrt,95,0.10160427807487,6381,606164,19000
175873524,2632,43113679,0.8982016458333333,7277818,9bkyxgYxRrysC1ijd6iByp9idn112CnYTw243fdH2Uvr,204,0.077507598784195,11841,2415635,247416
175882165,2205,43734916,0.9111440833333333,5988065,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,255,0.1156462585034,8730,2226130,110000
175890806,2712,43300727,0.9020984791666666,7861168,q9XWcZ7T1wP4bW9SB4XgNNwjnFEJ982nE8aVbbNuwot,192,0.070796460176991,16262,3122335,242063
175899447,187,9380316,0.19542325,485835,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,28,0.14973262032086,6310,176670,10000
175908088,0,0,0,0,GQzMeEMwAR44ugoNCifTb5NdRKos1GduDUPeNh6AgV46,,,,,
175916729,870,16699575,0.3479078125,2288218,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,131,0.15057471264368,6729,881436,105000
175925370,2335,37263190,0.7763164583333333,5949493,3fpcsJ2WPdrmpjVVA5Lmv4m9Qx5xqND1xJhFprDSjWJ4,204,0.087366167023555,6098,1243985,10000
175934011,163,6990302,0.14563129166666666,416070,HpcB5Qg8Y9E73dUkot5e8HkgAJbExsYeUzniY4bCuKac,71,0.43558282208589,5241,372139,10000
175942652,4261,34321068,0.71502225,10915990,32G1W4XLPcPBw9goEg5WyYoq5LS9kK63uRVMeRsPFjDf,233,0.054681999530627,7262,1691979,75000
175951293,744,5923346,0.12340304166666667,1915996,DgwzRqBMbhjrXszuUQ177HTaGmzz6Aq3oUm4CD6bGai2,33,0.044354838709677,8394,276991,23750
175959934,1193,25814853,0.5378094375,3120019,HYbbNj9BiZ2ZGxGxWCry1KgjBt4SnojAmcKcUi6RxvMk,186,0.15590947191953,6479,1205038,19000
175968575,1210,7247359,0.15098664583333332,3077591,c3rtoMCHSbFrLRTAdw4iRowKSn4BrDtvSPbuyJwkHwx,61,0.050413223140496,6724,410182,19000
175977216,0,0,0,0,CVvaeDPR2o7P1eawG5c9TPFLzSXAewwPovPmREaEL4Cm,,,,,
175985857,3181,18000481,0.37501002083333335,8082688,Bx7SNaHfyeLZDeja9HPsn61XYjeForHtrTxLCb6cu62o,121,0.038038352719271,7152,865375,19000
175994498,2329,23474961,0.4890616875,5902888,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,101,0.043366251610133,6592,665775,23750
176003139,1061,9455596,0.19699158333333333,2803994,58KprHKFNHgH1Cvo4QwxWkDeJNaSQVteCoAAFUWjtESn,102,0.096135721017908,7970,812987,105000
176011780,4798,18752951,0.39068647916666666,12174788,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,142,0.029595664860358,7532,1069576,19000
176020421,1475,14361383,0.29919547916666667,3793559,3hkPdLyQReJwdWe7Y8JL7jRhYaBCC8GZcmWwjpiLXC9f,85,0.057627118644068,7496,637118,17501
176029062,3086,12737020,0.26535458333333334,7849345,AKA3qpbzhqNnqkEjtYBaW7ZQpK64mDXbjmptbHHJjbiD,92,0.029812054439404,7921,728690,19000
176037703,1962,24407006,0.5084792916666667,5005382,Bx7SNaHfyeLZDeja9HPsn61XYjeForHtrTxLCb6cu62o,102,0.051987767584098,6968,710763,12422
176046344,2632,31587456,0.658072,6853700,GxzTe6Gw3qHTd6DKdXaoPWtEveMKnwMSftBJQ6qLNpg7,212,0.080547112462006,7582,1607400,75000
176054985,2340,28980763,0.6037658958333333,5983520,3Nb3y9shdpP6GFDbqT5nJHXxdpPPEchfdNw55c7ghbUZ,104,0.044444444444444,7568,787040,31506
176063626,2307,31156681,0.6490975208333334,7070564,22rU5yUmdVThrkoPieVNphqEyAtMQKmZxjwcD8v4bJDU,136,0.058951018638925,24163,3286128,1000001
176072267,2074,44292947,0.9227697291666667,5496774,6LCpzSkg3Ud1SpCnsYtmByWiiW6tcjSPNmJQmFGQcwaL,201,0.096914175506268,8102,1628547,23750
176080908,2389,42662758,0.8888074583333333,6253797,3B2mGaZoFwzAnWCoZ4EAKdps4FbYbDKQ48jo8u1XWynU,214,0.089577228966095,7629,1632593,105000
176089549,2110,4431000,0.0923125,5325000,6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,20,0.009478672985782,10000,200000,10000
176098190,2067,44380459,0.9245928958333334,5338189,2Qig5xnzmQwqurLSyaUpyuRZmjuna5MDT9hn66nFZd4T,209,0.10111272375423,6633,1386378,105000
176106831,136,285600,0.00595,340000,6TkKqq15wXjqEjNg9zqTKADwuVATR9dW3rkNnsYme1ea,0,0,0,0,0
176115472,117,5141403,0.1071125625,395124,nr9JVK5yUnqf3Eu8ecKHfJDZrxRKRsNzT76qPpnW2BE,36,0.30769230769231,10701,385247,151356
176124113,1229,16521243,0.3441925625,3126068,G2TBEh2ahNGS9tGnuBNyDduNjyfUtGhMcssgRb8b6KfH,54,0.043938161106591,6984,377136,19000
176132754,1283,9932983,0.20693714583333334,3293621,6y7V8dL673XFzm9QyC5vvh3itWkp7wztahBd2yDqsyrK,44,0.034294621979735,8915,392241,16650
176141395,1135,19757428,0.41161308333333335,2906707,C1mJ4tyS6GvabWk9GGqnWijnhSPzrSDtu8X3jhPZbpp,58,0.051101321585903,7386,428414,23750
176150036,4457,24987384,0.5205705,11333341,Fd7btgySsrjuo25CJCj7oE7VPMyezDhnx7pZkj2v69Nk,202,0.045321965447611,6890,1391682,23750
176158677,3390,16313568,0.339866,8621057,Hmube7PkFmvattfygQgEyWe4GfZ9Dskj4Zc9YFfRj9JU,97,0.028613569321534,8011,777114,23750
176167318,2452,43792563,0.9123450625,6260711,7BLSDDVabHsSoD6iu1MiBamTY9HofwLkBbonSCGePXLn,199,0.08115823817292,6314,1256422,23750
176175959,2130,43702845,0.9104759375,5865137,EgxVyTgh2Msg781wt9EsqYx4fW8wSvfFAHGLaJQjghiL,184,0.086384976525822,10871,2000273,98946
176184600,2015,19511712,0.406494,5227573,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,124,0.061538461538462,8066,1000146,105000
176193241,1465,15435542,0.32157379166666666,3779566,8ne4sDgaaMtuwY1y4BaMYSGKXpDRVc1Po9PsJQvrZPMs,98,0.066894197952218,7389,724131,16650
176201882,3038,17732387,0.3694247291666667,7737584,768DzddM8MGfosYS5JxjzpY2FcnqeNHUxMerFQHWmwKy,96,0.031599736668861,7971,765168,23750
176210523,1016,12570817,0.26189202083333335,2611974,5dgjNR6Ru9VbmhJBSeWmQm17VSEYcstgQini429ePEyG,92,0.090551181102362,6565,603948,19000
176219164,1970,36375966,0.757832625,5151683,32G1W4XLPcPBw9goEg5WyYoq5LS9kK63uRVMeRsPFjDf,259,0.13147208121827,6750,1748366,105000
176227805,1290,19801848,0.4125385,3397183,A4hyMd3FyvUJSRafDUSwtLLaQcxRP4r1BRC9w2AJ1to2,133,0.1031007751938,7589,1009365,110000
176236446,1443,18160706,0.3783480416666667,3700605,Bx7SNaHfyeLZDeja9HPsn61XYjeForHtrTxLCb6cu62o,134,0.092862092862093,6390,856210,15000
176245087,1575,9135816,0.1903295,4018728,J1LKnn6uehtxbDTRdUNn7zr9mSQ8W4Gc1GkKGD9X1pSG,82,0.052063492063492,6981,572456,19000
176253728,3583,27957450,0.582446875,9108774,DCkxkT7pJ6vNZZ6uZwv4mAvTEQtqqGZ2pUsVQ3U6WtcK,177,0.049399944180854,6709,1187547,19000
176262369,1212,12412649,0.25859685416666667,3084821,524nvr3JESQpYq5UUD7QMkpuDMg8TyyJBGr5m47jWZfe,77,0.063531353135314,6424,494641,19000
176271010,2749,15434561,0.3215533541666667,7119435,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,102,0.037104401600582,9842,1003869,110000
176279651,345,10048179,0.2093370625,904844,B1dhQ33JSrFFKzqQgXQ2raUgWa6EAvp77Z3mNfNQbRAa,72,0.20869565217391,6176,444687,27500
176288292,2487,43889242,0.9143592083333333,6450480,EvnRmnMrd69kFdbLMxWkTn1icZ7DCceRhvmb2SJXqDo4,179,0.071974266184158,7603,1360960,23750
176296933,1647,13079093,0.27248110416666665,4184765,BSVckjdW2f8kcXPGcrPPtV9kUDBZ8w8PjrrGVnxgEdwq,71,0.043108682452945,6895,489530,19000
176305574,2948,13728598,0.28601245833333333,7508777,2GUnfxZavKoPfS9s3VSEjaWDzB3vNf5RojUhprCS1rSx,92,0.031207598371777,8017,737553,105000
176314215,1420,13600373,0.2833411041666667,3613853,5ZwufMjECbyqtafDZR7wiB1GTWmAKR3EWqf5TeUpADnx,86,0.06056338028169,6485,557705,15526
176322856,3367,32554336,0.6782153333333333,9053372,5ejbTALcBsKQ7Cj1iSuu2mY5jqbYHqh9gF5ERXLiYj1z,193,0.057321057321057,11589,2236744,1000001
176331497,605,9992666,0.20818054166666666,1561614,ATPHtHvsQuZm3gBgm7r9fhuXWgTPB9pr6ZLD6UbDYLTP,64,0.10578512396694,6535,418227,19000
176340138,2926,17573418,0.366112875,7474700,Ei8VLKR3chZAhJzWwj8PopeuedpQiths2ovVCQ2BCvK7,94,0.032125768967874,6749,634400,19000
176348779,819,15847266,0.330151375,2457312,vu1sGn2f1Xim6voHNLt4nLn38zNkYdLasU7hEr1TC2D,81,0.098901098901099,14255,1154624,530000
176357420,4765,33057382,0.6886954583333333,13062823,StepLJgojR54f8M4nfr5uxjBBMddWjEwnKs4TnrnmRd,159,0.033368310598111,17929,2850645,110000
176366061,1452,18548473,0.38642652083333334,3776011,6hPGtyetcZPrG3wVDUZJjCwn59Eum3roPzkd1nx2B3oV,111,0.076446280991736,7045,782022,75000
176374702,2445,14485233,0.3017756875,6191216,E4r87mnk6kkSaeNpHw2R4fSnzUR2ksajjZJDV5kpUpH2,67,0.027402862985685,5484,367431,19000
176383343,1703,14177886,0.295372625,4400096,BZBKHmW1DhBaAPojxWBQ26vGz42Y7MtNviFZWpc6nGLb,87,0.051086318261891,6956,605191,20000
176391984,3989,31158814,0.6491419583333333,10142123,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,138,0.034595136625721,5610,774245,12422
176400625,2979,29340076,0.6112515833333333,7597060,3qmEGZpEUFYxXiLU5CZjSaUy2X28oV51qVLenKEutYDe,166,0.055723397113125,5687,944119,19000
176409266,3520,18047312,0.37598566666666666,9016988,AoUwfPuiEek2thVRDhMP7HbQb9rguyab4rDiz2NAfwwA,67,0.019034090909091,7970,533975,75000
176417907,2086,33272632,0.6931798333333333,6401115,fishfishrD9BwrQQiAcG6YeYZVUYVJf3tb9QGQPMJqF,121,0.058005752636625,23820,2882230,127788
176426548,4093,21738844,0.4528925833333333,10455810,7QQGNm3ptwinipDCyaCF7jY5katgmFUu1ieP2f7nwLpE,99,0.024187637429758,6077,601619,27500
176435189,2008,10587188,0.22056641666666665,5150587,LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc,54,0.026892430278884,8170,441173,75000
176443830,2943,18166283,0.37846422916666667,7466061,LA1NEzryoih6CQW3gwQqJQffK2mKgnXcjSQZSRpM3wc,47,0.015970098538906,6747,317122,19000
176452471,1417,8318290,0.17329770833333333,3664287,5EhGYUyQNrxgUbuYF4vbL2SZDT6RMfhq3yjeyevvULeC,58,0.040931545518701,7820,453573,25409
176461112,2828,13529295,0.2818603125,7147500,Awes4Tr6TX8JDzEhCZY2QVNimT6iD1zWHzf1vNyGvpLM,60,0.021216407355021,5417,324999,12422
176469753,1777,10806582,0.225137125,4547685,6aEB53htkTPxzNMKEh2N2SmuGHqq3EJkeBmUyaVSxsL5,39,0.021947101857062,7958,310370,27500
176478394,3604,15402134,0.3208777916666667,9174684,4DbmCDTZPkXpSjkUYnqDybrURiwgFns5eVShcBNqgCCW,70,0.019422863485017,6777,474368,105000
176495676,4434,31560417,0.6575086875,11432912,DRpbCBMxVnDK7maPM5tGv6MvB3v1sRMC86PZ8okm21hy,197,0.044429409111412,7339,1445823,75000
176504317,1216,8695748,0.18116141666666666,3100431,2nDgb2py4cjHy8dxWGPUUR5641SSHCBEjnGGcuyqCKCh,48,0.039473684210526,6268,300861,27500
176512958,2602,10173249,0.2119426875,6595406,AGsrW2sp9mqNp7g9Nqw6g1A9wMyDYysqTN6d8oaw2W4s,44,0.016910069177556,5814,255812,12422
176521599,516,9224465,0.19217635416666667,1356938,XkCriyrNwS3G4rzAXtG5B1nnvb5Ka1JtCku93VqeKAr,68,0.13178294573643,6454,438876,27500
176530240,4572,23803947,0.4959155625,11695699,hSiLBQz6hqytL3XJHHCyVrpFQdhUgfmVkYq2dPcSHvC,145,0.031714785651794,6906,1001398,75000
176538881,1775,27637058,0.5757720416666666,4970762,FfM4oeeszBdHJys9yPFV6hkcZB3ea5GuMYj81aVLURVK,135,0.076056338028169,12271,1656523,110000
176547522,2421,43021728,0.896286,6765616,Hb6N8QrXst4DQCS1U8neQLQio5Zk5mn9zjnWQGSRHVSL,248,0.10243700950021,10227,2536231,105000
176556163,1873,37322196,0.77754575,8914447,D8izqaR979Fc2amDoGHmYqEugjckEi1RQL1Y1JKyHUwX,265,0.14148424986652,36543,9683893,110000
176564804,4271,27522393,0.5733831875,10968289,FWwwP9tNttSy9dJFxwf6ebXWfc6VJXqFNMTccrMiLFTH,122,0.028564738937017,7677,936578,75000
176573445,3373,16126502,0.33596879166666666,8632481,GkENwt1ckLtrNe2XBkizxLo6npPPh9WZqsgeHgDGf1hK,70,0.02075303883783,7928,554961,49395
176582086,1893,33615909,0.7003314375,4875199,7PdKhpKz7T39vZHFL1UfcYNDsLvay6hp4KPQq1aUckFf,129,0.068145800316957,6592,850397,27500
176590727,601,14063072,0.29298066666666667,1762578,DgwzRqBMbhjrXszuUQ177HTaGmzz6Aq3oUm4CD6bGai2,98,0.1630615640599,9849,965155,110000
176599368,3611,28200612,0.58751275,9290776,ChorusmmK7i1AxXeiTtQgQZhQNiXYU84ULeaYF1EH15n,157,0.043478260869565,6539,1026551,105000
176608009,860,1806000,0.037625,2180000,9MySck9qTMMPMUwFnh1rAYk6eStsBkUbKSBTnAeKmJXu,0,0,0,0,0
176616650,3398,14038353,0.2924656875,8613895,EgxVyTgh2Msg781wt9EsqYx4fW8wSvfFAHGLaJQjghiL,65,0.01912889935256,5735,372789,16650
176633932,4042,21595474,0.4499057083333333,10289478,BUv44cVtsdvU9z2BfFGk6s5JZZWrmVnq5qCaii5ARyyB,141,0.034883720930233,5950,838955,12422
176642573,2031,30421984,0.6337913333333334,5177047,FR9mh1vpduVxEUySvZmj19wYZqFaPtjRyLjQ5PvyPpgB,117,0.057607090103397,5890,689093,27500
